"ODPIdriveInput","Index","EnableTW","Xtr_Mode","NullDut","Xtr_Enable","Xtr_Type","Chip_Select","Chain","iforce_vsense_sel","Ioff","vForce (V)","vRange(V)","IVPair","Suitename","Testname"
"O_IDL_8XLPMOS_X036",36,"Yes",,"0b100","0b00000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X037",37,"Yes",,"0b100","0b00000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X038",38,"Yes",,"0b100","0b00000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X039",39,"Yes",,"0b100","0b00000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X040",40,"Yes",,"0b100","0b00000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X041",41,"Yes",,"0b100","0b00000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X042",42,"Yes",,"0b100","0b00000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X043",43,"Yes",,"0b100","0b00000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X044",44,"Yes",,"0b100","0b00000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X045",45,"Yes",,"0b100","0b00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X046",46,"Yes",,"0b100","0b00000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X047",47,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X048",48,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X049",49,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X050",50,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X051",51,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X052",52,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X053",53,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X054",54,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X055",55,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X056",56,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X057",57,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X058",58,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X059",59,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X060",60,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X061",61,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X062",62,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X063",63,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X064",64,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X065",65,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X066",66,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X067",67,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X068",68,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X069",69,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X070",70,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X071",71,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X072",72,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X073",73,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X074",74,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X075",75,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X076",76,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X077",77,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X078",78,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X079",79,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X080",80,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X081",81,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X082",82,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X083",83,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X084",84,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X085",85,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X086",86,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X087",87,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X088",88,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X089",89,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X090",90,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X091",91,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X092",92,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X093",93,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X094",94,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X095",95,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X096",96,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X097",97,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X098",98,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X099",99,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X100",100,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X101",101,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X102",102,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X103",103,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
"O_IDL_8XLPMOS_X104",104,"Yes",,"0b100","0b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000","0b000","0b001100","0b000000000","0b01000000","0b0",0.8,1.15,2,,
